doc_id,ref,sent_index,sentence_text,canonical_duty_id
pavements-and-construction-equipment-edf056055f,2.4,16,Applies engineered performance standards to plan and estimate jobs.,48a56b53ec40fdfff2e97e9b52b574b6360e6eee
pavements-and-construction-equipment-edf056055f,2.4,17,Coordinates and plans work requirements with other civil engineering and base agencies.,70e6728d475dda3fb4843beb40b4dac9109ec984
pavements-and-construction-equipment-edf056055f,2.4,18,"Inspects work to ensure quality and compliance with policies, regulations, and other publications.",a5cf87a817f6a11fb71f949556ba7429408c8c4e
pavements-and-construction-equipment-edf056055f,2.5,19,"Designs demolition projects, places, and detonates explosives.",d157c9bfbf2ca4888bc26d521a838ee7bd72b404
pavements-and-construction-equipment-edf056055f,2.5,20,"Performs quarry demolition, clearing and base denial operations as required.",b2171a17aa29690114420a8e24a683b9913aa6ba
pavements-and-construction-equipment-edf056055f,2.5,21,"Operates water well drilling, rock crushing equipment, and fixed and mobile concrete and asphalt batch plants.",d1dcf759b915ccd8880f00622d72a0e178604790
structural-da9a967f5d,2.1,0,"Prepares and interprets working drawings and schematics for maintaining, altering, and repairing buildings and structures.",e41591475fbc21a038e7e1677508e15dac47eb80
structural-da9a967f5d,2.1,1,Surveys proposed work sites to determine material and labor requirements.,2297cb1e2b89d9a37d55a5f3ec7d1e3c15468bbe
structural-da9a967f5d,2.1,2,Prepares cost estimates.,1546616afe76efb6a8928870ec3f0d5f72342413
structural-da9a967f5d,2.1,3,Reviews structural work progress and coordinates changes in schedules.,ca8d89c8dac5dae94248eb2c00f57d31b0c0f590
structural-da9a967f5d,2.1,4,"Constructs and repairs footings, floors, slabs, foundations, walls, roofs, steps, doors, and windows for prefabricated and permanent structures.",853d9b5705ddede9792142cf3015b46aea0ec59b
structural-da9a967f5d,2.1,5,Constructs and modifies buildings.,2e46cee1f28800024a3820f91339f22f174d3bd4
structural-da9a967f5d,2.1,6,"Prepares, applies, and finishes mortar, concrete, plaster, and stucco.",3688ba747e915a95dabfe4d830cf9f0fb21321da
structural-da9a967f5d,2.1,7,Fabricates repairs and installs metal parts and assemblies for utility systems and buildings.,3087b2e158d61453a15575016adbe01c32d0e0e2
structural-da9a967f5d,2.2,8,Erects steel and lays out trusses and structures to specific dimensions.,16f4f89605535c6bfa9649568276aede36e18682
structural-da9a967f5d,2.2,9,"Welds, cuts, brazes, and solders ferrous and nonferrous metals using various welding processes.",66095c21eafe76cb97627554b9e686a273849f14
structural-da9a967f5d,2.2,10,"Welds butt, lap, tee, and edge joints in all working positions.",96395f19aa285967253f1659e4a4abce1bf76407
structural-da9a967f5d,2.2,11,"Inspects, maintains, repairs, and installs overhead and rollup doors, and mechanical gates.",a47953775458bba3ca9a1fd088c35d85d911ce74
structural-da9a967f5d,2.2,12,Installs forms and reinforcing material.,1b654d32547d3b95f0708c83c9b7e1f5f28d4166
structural-da9a967f5d,2.2,13,"Applies protective coatings such as primers, stains, and sealants.",3f2a39146c06d090ec4a3a3e44b53cef86e4784d
structural-da9a967f5d,2.3,14,"Troubleshoots, repairs, and installs commercially manufactured locking devices such as keyed, combination, cipher, panic hardware/exit device, and pad locks.",41997e1e74c189ec68fb85432b7207aa72ecf958
structural-da9a967f5d,2.4,15,Erects scaffolding and works from ladders and mobile platforms.,86ea14b5b03a945fc0c8783118c87f4c89137e57
structural-da9a967f5d,2.5,16,"Identifies and selects construction materials considering strength, moisture content, grade, mix, application procedures, and curing.",91928c5a2d87c1e22df8e35418ca6e61e6bd9b62
structural-da9a967f5d,2.6,17,"Manages, inspects, and evaluates work center activities.",bc8864d7217c652203ff93eff56db0e9b814fb7e
structural-da9a967f5d,2.6,18,Ensures compliance with commercial and military publications.,c227bfb19843fca163a3fa1aefe94acef9d08325
structural-da9a967f5d,2.6,19,Submits and reviews supply and equipment requisitions.,75dd3db76cf7add87fde6883a005c1c979ec12c2
structural-da9a967f5d,2.6,20,Discusses inspection findings and recommends corrective action.,5d0386037be0eea94626a223a4388876d797a2eb
infrastructure-systems-c8b78b7980,2.1,0,"Plans and organizes installation, maintenance, and repair of all career field systems and components to include both in-garrison and specialized training requirements.",d995bc3f645bf028d5b5ae3b44a278b3ca5cd822
infrastructure-systems-c8b78b7980,2.1,1,Investigates proposed work sites to determine resource requirements.,b087d3753845fe2471c1c864e6cee523654a180a
infrastructure-systems-c8b78b7980,2.1,2,Prepares cost estimates for in-service work requirements.,5f1f0121aef3d5a64f86214594175a7ecb276a71
infrastructure-systems-c8b78b7980,2.1,3,Applies engineered performance standards in planning and estimating jobs.,1c6bd85571b8f2cad83acd49e150800b46ec21e5
infrastructure-systems-c8b78b7980,2.1,4,"Coordinates measured and direct schedule work order requirements during approval, processing, and completion stages.",9c8cd0d4f8409da150d11b3489f72fbbe427df1a
infrastructure-systems-c8b78b7980,2.1,5,Recommends method of accomplishment based on existing capabilities.,a07c23e680804b337af4736b0fbb599ce98698b4
infrastructure-systems-c8b78b7980,2.1,6,"Develops, monitors, and maintains work order priority program.",4adaa44435a1746b4b5e1a31f6b6031d07c59840
infrastructure-systems-c8b78b7980,2.1,7,Monitors work costs to ensure compliance with legal limits or support agreements and recapitalization process.,8b5d21148d2c670162c3b415bc417f566bfe35a3
infrastructure-systems-c8b78b7980,2.1,8,Coordinates Work Order Review Board processes and provides agenda as required.,c2a44e915d7096801297430bb6994fee53e47115
infrastructure-systems-c8b78b7980,2.2,9,"Directs all daily activities and supervisory functions in utilities, liquid fuels maintenance, pest management, and heating, ventilation, air-conditioning, and refrigeration (HVAC/R) elements.",a6b2d1c3137c585827c708191dd43fd81c05be12
infrastructure-systems-c8b78b7980,2.2,10,"Directs installation, maintenance, and repair activities to include distribution, collection, plumbing, natural gas, liquid fuel, heating and cooling, and pest management activities and applications.",164702d9c51fc9ee4a4bd8a210a596fcb0b1ff21
infrastructure-systems-c8b78b7980,2.2,11,"Identifies and controls supply requisitioning of infrastructure systems, parts, fuels systems components, lubricants, refrigerants, bench stock, and technical publications.",ff6666c37f46eb0308dcc206856cb0bcbe117404
infrastructure-systems-c8b78b7980,2.2,12,Analyzes productivity and work quality.,51eb11765d9dbed7ba5fe79a625d0671f542281a
infrastructure-systems-c8b78b7980,2.2,13,Ensures compliance with environmental and safety regulations and practices.,03759b2a43d871fc9cf9526f49772388dbd02c00
infrastructure-systems-c8b78b7980,2.3,14,Advises on problems installing and repairing utilities and HVAC/R equipment and systems.,ff3699589bd881c1baad9a935991e8a31054c249
infrastructure-systems-c8b78b7980,2.3,15,"Solves maintenance problems by studying layout drawings, wiring and schematic drawings, and analyzing construction and operating characteristics.",2cfa2c67cf4dad05fcf46a2da1aca198f72281b7
infrastructure-systems-c8b78b7980,2.3,16,Develops and establishes operation and maintenance procedures to ensure maximum efficiency.,0e56d301e0e45aed7606cc37834190a91e6fcc49
infrastructure-systems-c8b78b7980,2.4,17,Performs planning activities and conducts facility surveys.,0d9a751556b0df6c796a0036f045da0493f57096
infrastructure-systems-c8b78b7980,2.4,18,Surveys proposed work to determine resource requirements.,5d42b628310c928807b6e3064c4e4437a52bc353
infrastructure-systems-c8b78b7980,2.4,19,"Obtains certifications, special tools, and equipment for assigned personnel.",0ca5180e1d300c17d58ffb3656e011ba9622c32c
infrastructure-systems-c8b78b7980,2.4,20,Ensures compliance with all safety and environmental regulations to include confined space programs.,a68a58691d4a02b85722a94609bdc084bb95d523
infrastructure-systems-c8b78b7980,2.5,21,"Coordinates, monitors, and executes contingency and Prime BEEF training requirements and associated deployment preparation programs and duties.",013a7e419a0151eb0789776559c9e804a18c8ea6
infrastructure-systems-c8b78b7980,2.5,22,Ensures personnel are in a constant ready state to meet deployment commitments.,556f9bccaaecfa2fa0f11cabd6c21f4433bbab4c
infrastructure-systems-c8b78b7980,2.6,23,"Coordinates, monitors, and executes contract quality assurance functions as required.",02a67a1ceedc06ba7af9a8ac1ad2276b73b952a4
water-and-fuel-systems-maintenance-b9fb292c31,2.1,0,"Installs, and operates natural gas, plumbing, water and wastewater treatment systems, fire suppression, backflow prevention systems, aircraft hydrant refueling, bulk storage, and ground product dispensing systems.",2cc40d86b0ee6c2d231b709adc2bea88bfccb216
water-and-fuel-systems-maintenance-b9fb292c31,2.1,1,"Monitors systems operation to ensure efficiency and compliance with local state, federal and DoD regulations for safety and environmental regulations for hazardous materials.",fc1d26d2b01298ae3d2d0a91d4a896ec94d5f49c
water-and-fuel-systems-maintenance-b9fb292c31,2.1,2,Installs and operates field potable water treatment equipment.,667b0780bcdb4228d7924c07a3704ce674681caa
water-and-fuel-systems-maintenance-b9fb292c31,2.2,3,"Maintains, inspects, and repairs natural gas, swimming pools, plumbing, water and wastewater treatment systems, fire suppression, and backflow prevention assembly and program.",ecdcf16fee9e83c8da48f76ea231ec95052ae48d
water-and-fuel-systems-maintenance-b9fb292c31,2.2,4,"Performs inspection, recurring maintenance, winterize, and overhaul systems.",03337bc85cd3cfb000499bc82d5c02a087bc8108
water-and-fuel-systems-maintenance-b9fb292c31,2.2,5,"Operationally inspects and diagnoses malfunctions in mechanical and electrical system controls and components using technical orders, manufactures’ handbooks, local procedures, code, and directives.",e58d9c34e65bdd861fde85d4d41e6fc2bc8639ea
water-and-fuel-systems-maintenance-b9fb292c31,2.2,6,"Inspects condition and operation of electrical components such as motors, disconnect switches, contacts, solenoids, relays, alarms, cathodic protection systems and programmable logic controls.",2f6dd47c72827462fb212c62af009c378f08eca7
water-and-fuel-systems-maintenance-b9fb292c31,2.2,7,Conducts fuel system components and performs pressure testing and maintenance on fuel system piping.,151cde32ca2ad9de2c348abbed49ca3c7915174f
water-and-fuel-systems-maintenance-b9fb292c31,2.2,8,Performs confined space entries to accomplish system maintenance.,4c5e98ad7a0bc1510fe04271744a5fcc2eaac622
water-and-fuel-systems-maintenance-b9fb292c31,2.2,9,"Solves complex maintenance problems by studying layout drawings, wiring diagrams, and schematics to analyze, isolate and troubleshoot system malfunctions.",98415e15194c41dc6bb77d38256978b16c59b972
water-and-fuel-systems-maintenance-b9fb292c31,2.2,10,"Removes, repairs, and replaces defective components.",672b41ec694d79063f0e406f3731f6aeefdd5796
water-and-fuel-systems-maintenance-b9fb292c31,2.2,11,"Installs, modifies, repairs, and maintains a variety of new and existing utility, supply, and disposal systems and equipment such as sewage, water, oil, and gas distribution systems, and water closets, tubs, backflow prevention devices/assemblies, fire sprinkler systems, and showers.",8c24ceecf080af5acfd51cf7b63d7ddfb7ec027c
water-and-fuel-systems-maintenance-b9fb292c31,2.2,12,"Locates and taps main lines, sets up system routes, places and cuts route openings, places hangers for proper level and slope, and determines and installs valves, traps, and unions as needed for proper operation of a variety of systems and equipment.",fefa5c9af48fa42bfc8997bf231fc6b596836d08
water-and-fuel-systems-maintenance-b9fb292c31,2.2,13,Develops and establishes operation and maintenance procedures to ensure maximum efficiency.,0e56d301e0e45aed7606cc37834190a91e6fcc49
water-and-fuel-systems-maintenance-b9fb292c31,2.3,14,Locates and determines quality and quantity of water sources.,a0bd795d882f1d9baf10668f8caaf413e84b087a
water-and-fuel-systems-maintenance-b9fb292c31,2.3,15,Coordinates locations of field latrines and pits with engineering and medical staff.,7f1465d9a7c77f17c0204893f722ed6c900504d3
water-and-fuel-systems-maintenance-b9fb292c31,2.3,16,Analyzes water for chemical and physical characteristics to determine water purification treatment methods.,32ea9f0b3e6ff7a3f32491b6d11c8a5b88192b57
water-and-fuel-systems-maintenance-b9fb292c31,2.3,17,Installs and operates field potable water treatment equipment.,667b0780bcdb4228d7924c07a3704ce674681caa
water-and-fuel-systems-maintenance-b9fb292c31,2.3,18,"Assists with installation, maintenance, and repair of Fuels Mobility Support Equipment (FMSE), Fuels Operational Readiness Capability Equipment (FORCE), and other contingency fueling assets.",585f367eb1ba9ee2bd6ece4b8e49f92e6150d9d1
water-and-fuel-systems-maintenance-b9fb292c31,2.4,19,"Performs planning activities, quality assurance to include service contracts, and facility surveys.",f08febd85a3fe3ee9d258b4f26e501b6c7eb29da
water-and-fuel-systems-maintenance-b9fb292c31,2.4,20,Surveys proposed work to determine resource requirements.,5d42b628310c928807b6e3064c4e4437a52bc353
water-and-fuel-systems-maintenance-b9fb292c31,2.4,21,"Initiates fuel facility Sustainment, Restoration, and Modernization and Military Construction Projects to include project review, monitoring, and acceptance through Defense Energy Support Center (DESC).",a8bed7659d322eda49ba066e897517186273c74f
water-and-fuel-systems-maintenance-b9fb292c31,2.4,22,Prepares cost estimates and supply procurement for in-service work.,9f5cbb32f5b9d31cdf29c87e79885fb2ff199f04
water-and-fuel-systems-maintenance-b9fb292c31,2.4,23,Applies engineered performance standards to plan and estimate jobs.,48a56b53ec40fdfff2e97e9b52b574b6360e6eee
water-and-fuel-systems-maintenance-b9fb292c31,2.4,24,Ensures all planning activities comply with environmental and safety regulations to include hazardous materials.,98ab4e2c89b5a07b0fbf130e88943f0c13365962
water-and-fuel-systems-maintenance-b9fb292c31,2.5,25,"2.5. 3E4X1A Fuel Systems Maintenance, Installs, maintains, and repairs aircraft hydrant refueling, bulk storage, and ground product dispensing systems.",27449ba2eaf6e2c6f072c61168cb2e2ec3e7939b
water-and-fuel-systems-maintenance-b9fb292c31,2.5,26,"Operationally inspects fuel system components such as pumps, automatic/manual valves, electrical motors, switches, filtration equipment, and like items for proper operation.",1b7af15b65da3ebfa1d56b39ce4b003bc6c52cb0
water-and-fuel-systems-maintenance-b9fb292c31,2.5,27,Performs pressure testing and maintenance on fuel system piping.,67e7b74cfd237f2a7c5fef20695089402866108f
water-and-fuel-systems-maintenance-b9fb292c31,2.5,28,Troubleshoots system malfunctions and performs appropriate repairs.,83a04a6954c41683fbee3f9b58b77cd8cf0ccff9
water-and-fuel-systems-maintenance-b9fb292c31,2.5,29,"Performs internal and external maintenance on above and below ground fuel tanks, to include, cleaning of tank interior.",cc4e9b431f906f7c9fd6750d62b1f22af5373c2e
water-and-fuel-systems-maintenance-b9fb292c31,2.5,30,Performs confined space entries to accomplish system maintenance.,4c5e98ad7a0bc1510fe04271744a5fcc2eaac622
water-and-fuel-systems-maintenance-b9fb292c31,2.5,31,Uses drawings and schematics to analyze and isolate malfunctions.,67e435a0cd2a66c5b0f032eb767cb1137ce075e1
water-and-fuel-systems-maintenance-b9fb292c31,2.5,32,"Initiates Fuel Facility Sustainment, Restoration, and Modernization and Military Construction Projects to include project review, monitoring, and acceptance through DESC.",f628917f689c1f9aac52f7a1cac590a6916ea9be
water-and-fuel-systems-maintenance-b9fb292c31,2.5,33,"Assists with installation, maintenance, and repair of Fuels Mobility Support Equipment (FMSE), Fuels Operational Readiness Capability Equipment (FORCE), and other contingency fueling assets.",585f367eb1ba9ee2bd6ece4b8e49f92e6150d9d1
pest-management-8b36a47ecf,2.1,0,Performs integrated pest management functions.,8043c247b5c76138af39305c0eda2e7edef00d5f
pest-management-8b36a47ecf,2.1,1,Conducts pest management surveys.,14192cae7af635afa670685a0b0753b9cd5256ce
pest-management-8b36a47ecf,2.1,2,Determines pest management actions needed to control and prevent infestations of plant and animal pests.,c361c0e763a0984c7c9161e8ddc232f72f8ffb62
pest-management-8b36a47ecf,2.1,3,Interacts and coordinates with medical activities to control health hazards.,e0d56003004649d93ca881e8d0d323fe34c4818a
pest-management-8b36a47ecf,2.1,4,Selects chemicals and operates pesticide dispersal equipment.,89d7e3802775fb1494d82b660ddb47d9aa3753f3
pest-management-8b36a47ecf,2.1,5,Provides maximum benefits consistent with environmental protection parameters.,d01865b210f78892f6e6490733a841da53014f1b
pest-management-8b36a47ecf,2.1,6,Ensures compliance with applicable laws and directives.,57c526b239dc34798d7efc9960032b0ecc7af2c1
pest-management-8b36a47ecf,2.2,7,"Maintains tools, equipment, facilities, and storage areas.",642d421bad5e3008758a0bb610253c09cd619db4
pest-management-8b36a47ecf,2.2,8,Ensures correct use and maintenance of personal protective equipment and tools.,aa55b6111c529e91d6c9b7c435f4723b4195c904
pest-management-8b36a47ecf,2.3,9,Plans and coordinates activities.,98c196320e6e3b92a8b9f95d7a04a7ee33675ccf
pest-management-8b36a47ecf,2.3,10,"Evaluates proposed work, determines resource requirements, and prepares cost estimates.",f1e78cddf5a863c72f9f0c0523f216878bfd5d27
pest-management-8b36a47ecf,2.3,11,"Identifies, budgets for, and acquires specialized equipment.",fef48db9fbb841a52a8840d9be03b3f93c7daf9a
pest-management-8b36a47ecf,2.3,12,Inspects facilities and provides assistance to building managers on pest preventative and control practices.,eea8af075e22677cb1db1b3a2cea785f3d350538
pest-management-8b36a47ecf,2.3,13,Maintains historical databases and tracking systems.,d4319247def39111434335bcf7d90af79af316d6
pest-management-8b36a47ecf,2.4,14,Performs quality assurance and evaluation of contracted pest management functions.,46a9176064ab0126afd88d0838c2d58d5adbd40e
engineering-f827cbefc4,2.1,0,Perform drafting duties.,9219780397d6fa1768c80aa884a5f9d7278f0bee
engineering-f827cbefc4,2.1,1,Interpret rough engineering sketches to produce working drawings using CAD/BIM techniques.,da6b28bd34c95c44496277067b1095e788bcdffc
engineering-f827cbefc4,2.1,2,"Produce architectural, structural, civil, mechanical, and electrical drawings.",af18b8580fe86072c0503fee41b44675b9039a5a
engineering-f827cbefc4,2.1,3,Update Base Comprehensive Plans (BCP) and maintain record drawings.,360dd89968c8247c26a71f44dfb56d0dbef51f84
engineering-f827cbefc4,2.1,4,Plot and reproduce drawings.,bfa2f984934e238b7aa13b46ecd36151a84924cf
engineering-f827cbefc4,2.2,5,Perform surveying duties.,5f1d389ece6d6daaef01e5f0f08ec8323f55e27b
engineering-f827cbefc4,2.2,6,"Conduct reconnaissance, site location, construction, and mapping surveys.",6dfc011ccd5a797b6c30f5558b64cbf79ee5dd73
engineering-f827cbefc4,2.2,7,"Utilize auto-levels, electronic total stations, resource and survey grade GPS equipment and related instruments to complete surveys.",fc9a09053b2c45cb767c2911fb5e234fe1ef22d0
engineering-f827cbefc4,2.2,8,"Collect, convert, and present field survey data for civil engineering projects.",2cd7880adf5b0c85de1c56ee6ae1e779080304e1
engineering-f827cbefc4,2.3,9,Perform GIS duties.,26ee682584a25d2efda6610d13ba765348b156a9
engineering-f827cbefc4,2.3,10,Produce installation maps using a GIS interface.,366e42141a0f3ab2da59adf8d2d71869291ad6c2
engineering-f827cbefc4,2.3,11,"Create and maintain spatial, tabular and metadata to national standards.",0cb7baf0d042d8a38b4153b4786cdb92c6d5e33b
engineering-f827cbefc4,2.3,12,"Combine disparate datasets from various organizations, with various projections and precisions.",ed25ebedfad96c63f922ba7028b1bb9fdb25bec5
engineering-f827cbefc4,2.3,13,Query and analyze geospatial data for end-user applications.,e0698e92046005f079a9556d54081992b8f65642
engineering-f827cbefc4,2.4,14,Perform contract management duties.,b659af846c2ffa707ff4c3e641ab7affb245258e
engineering-f827cbefc4,2.4,15,Manage and inspect construction and maintenance contracts.,01a4e73b02a1c531add6ca137eb582424f443909
engineering-f827cbefc4,2.4,16,"Interpret plans, specifications, and other contract documents.",92a89d22cef87966adfb7928bdbf0de0dc4d4941
engineering-f827cbefc4,2.4,17,"Coordinate, evaluate, monitor, and document contract activities and progress.",33b4488b5bc6b07565fea89bb05841106654f9e1
engineering-f827cbefc4,2.4,18,Prepare recommendations for contract modifications.,37324be7d09c3ee239d3bf673dc2a1613a069649
engineering-f827cbefc4,2.4,19,Review material submittals and evaluate procedures for compliance with contract specifications.,510e9a959ed55d9367abd4a817b440280fd97ec0
engineering-f827cbefc4,2.4,20,"Conduct pre-final, acceptance, and post acceptance inspections.",b2c16d97e20e17161473e013a7cf81d273382410
engineering-f827cbefc4,2.5,21,Develop preliminary engineering designs.,c1453d0bcddd68b52c24529af2815920f7bd053b
engineering-f827cbefc4,2.5,22,"Prepare cost estimates, performance work statements and specifications for existing and proposed facilities.",b073ac5ceba58dbf7e0c52e764b54d3c0c66746d
engineering-f827cbefc4,2.5,23,Perform/understand simple load calculations for horizontal and vertical construction.,3c21d4da14a9d8cfab6cff148877b1d3601ce814
engineering-f827cbefc4,2.5,24,"Act as liaison between design, review, construction and using agencies.",63adfd10403cd0478f68af9af15e049be7658f20
engineering-f827cbefc4,2.6,25,"Perform standardized and expedient tests on soils, asphalt, and concrete.",8d8a7bab57e4a42b548b2d268feba0a8cdf33f1b
engineering-f827cbefc4,2.6,26,"Collect, record, and interpret test data.",3e15c4902b1acd9eedf7990defee8ae9d99be630
engineering-f827cbefc4,2.6,27,Prepare reports for engineering evaluation.,1b3830b040642bf46763b9de8ec87ac81729ca8f
engineering-f827cbefc4,2.7,28,Support contingency operations.,4f823c6c2e2580290c2324e73aecd4fb890f6034
engineering-f827cbefc4,2.7,29,"Develop plans to bed-down personnel, aircraft, and associated support functions during contingency operations.",301948a490ddaea4419214ba1e716b75ebb21bc0
engineering-f827cbefc4,2.7,30,"Evaluate existing airfield pavements, lighting, navigational aids, markings, and arresting systems.",75b0734002c90f0334b9aa0abf58285df6b8005f
engineering-f827cbefc4,2.7,31,"Perform recovery operations to include explosive ordinance reconnaissance, airfield damage assessment, minimum operating strip selection, repair calculations, and airfield marking procedures.",6b3e4b3a7637c57de172a5aa8b21561bf5681ed8
operations-management-554fd93be4,2.1,0,Establishes and manages the operation of the command and control centers and customer focal point.,c2917d0cce516eae2aba80aaa86b92968e414949
operations-management-554fd93be4,2.1,1,Implements and manages the customer satisfaction program.,a4df4e9e8edfada43ffa477c632373d45cc6ea87
operations-management-554fd93be4,2.1,2,Responds to customer inquiries.,3c18fc2a88b4916f27cd1300fa6f084823b28ef9
operations-management-554fd93be4,2.1,3,"Prepares and manages work requirements during approval, processing, and completion stages.",baa7bbcd3d264256df97f55a53b35ae66d2d6896
operations-management-554fd93be4,2.1,4,Recommends method of accomplishment based on existing capabilities.,a07c23e680804b337af4736b0fbb599ce98698b4
operations-management-554fd93be4,2.1,5,"Develops, monitors, and manages work order priority program.",44769e7513b103d956d13bd3be4721b9966deb30
operations-management-554fd93be4,2.1,6,Monitors work costs to ensure compliance with legal limits or support agreements.,bf0f6d17b0b6382c2653bc20e6a125efb985ef1b
operations-management-554fd93be4,2.1,7,Operates computer and communications equipment to support work force management activities.,59a1cc6193a7582d538651295ac671592f71fab4
operations-management-554fd93be4,2.1,8,Manages preparation and maintenance of work force records and reports.,a8735ec213defcbd873f2121302d4ecbc8284f87
operations-management-554fd93be4,2.1,9,"Performs quantitative study of management data to assess CE cost and reimbursement, work performance, progress, trends, standards, and policies.",cc5f4bafa9c82e4023cad52295368a31ea3a7667
operations-management-554fd93be4,2.1,10,Manages and ensures a continuous workflow.,a38647e2e731006e9b6e34a07363ecfee7369c42
operations-management-554fd93be4,2.1,11,"Manages priorities and work plans, and monitors work status.",2dab6d07694c35f51ae887ec9a548bc84756fb04
operations-management-554fd93be4,2.1,12,Manages recurring work program and provides non-technical automated assistance as needed.,33af5d85dbf8cd5dfbfbb9abc4a4bf2f79b7e8ba
operations-management-554fd93be4,2.2,13,Ensures identification of environmental concerns.,af9c63b4cd32d0fb3c528e502ccbd9a191b6e7fb
operations-management-554fd93be4,2.2,14,Develops and administers facility manager program.,38eb0ee1cc739e8800fb05dd10485c1d2c3b12b9
operations-management-554fd93be4,2.2,15,"Analyzes work activities to ensure quality and compliance with policies, current directions, and other publications.",aa484bd4d7ae9f90deb68901e303facbfaa2be93
operations-management-554fd93be4,2.2,16,Evaluates inspection findings and recommends corrective action.,c9e55c5bb6c2fb1b7254198bf1e941cfb822444f
operations-management-554fd93be4,2.2,17,Collaborates with engineer and environmental planning functions to prepare and execute CE programs and plans.,4b3396d669d18d0a3e18028cedc2299f90e4e8bc
operations-management-554fd93be4,2.2,18,Ensures coordination and/or collaboration with all appropriate agencies.,95c10999b7c4b357d1492dd61fe751a0ccc14797
operations-management-554fd93be4,2.3,19,"Performs Quality Assessment Evaluation and develops Statement of Work on non-technical contracts, interfaces with host nations on maintenance requirements, purchase agreements, and service contracts.",12d2ffe4ff29f2275f314faba126b9eee4f2dfb9
operations-management-554fd93be4,2.3,20,Manages and advises on issues related to the operation career field.,9b8a588c50c21542242e011771784d85e3e7377f
operations-management-554fd93be4,2.3,21,"Resolves complex issues related to CE cost and reimbursement, work performance, progress trends, standards, and policies.",7d07552c33a6a1a70f2a57d54588e6ff8848ec4c
operations-management-554fd93be4,2.4,22,Manages Civil Engineer Material Acquisition processes and systems.,6df31dc879247acbc915a7bf42e0d8e14cdb11b2
operations-management-554fd93be4,2.4,23,"Performs Civil Engineer Class IV construction material, storage management, receiving, processing, and requisitioning.",800c5bda7adcc0146f8fba5ea307d903772c517a
fire-protection-df29116934,2.1,0,"Plans, organizes, and directs all fire protection activities.",8d975e364541abfb5366dd2fe034d302fdf75cdf
fire-protection-df29116934,2.1,1,"Analyzes fire protection operations, determines trends and problems, and formulates corrective measures.",30c1f57a36b2b6c220243a15a1c8997e4e7c4f3a
fire-protection-df29116934,2.1,2,Provides fire protection guidance.,9243cb875673c78f0910f5c4cd872a60c0ba0c20
fire-protection-df29116934,2.1,3,Coordinates fire protection support agreements and pre-incident plans.,75c4b7097c1da37fe1d9a349b050b998331d95ef
fire-protection-df29116934,2.1,4,Executes and enforces the Fire Department Occupational Safety and Health Program.,af9f5f91f89b8847ed991600243e0f333d68f1ce
fire-protection-df29116934,2.1,5,Conducts and evaluates training on specialized fire protection equipment and procedures.,8a57453864cd288bed16dfc7b8ab80e7c2bead34
fire-protection-df29116934,2.1,6,"Performs inspections and organizational maintenance on fire protection vehicles, equipment, and protective clothing.",39c20be7d868482c9be03027be5ea06636f3af3a
fire-protection-df29116934,2.1,7,Manages and operates fire alarm communications centers.,fe2df48d36f3d9bd1070a82e49cb01628a6430a4
fire-protection-df29116934,2.1,8,Supports the electrical power production function with resetting aircraft arresting systems.,7107287c57f6bd738f927aaf01e53d60f1c751f9
fire-protection-df29116934,2.2,9,Provides fire prevention guidance.,d0b2794b0132c30773a6bd61562b642223b9bb7f
fire-protection-df29116934,2.2,10,Performs project reviews to ensure fire safety feature adequacy.,40dd4e6f75698c0aa1ce0ce3c9f989777b3a8511
fire-protection-df29116934,2.2,11,Inspects facilities and identifies fire hazards and deficiencies.,651e8fe81b7787d3056305c006063ed0f789d0f2
fire-protection-df29116934,2.2,12,Determines fire extinguisher distribution requirements and performs inspections and maintenance.,f17c5959d3985b819c3d660ec0d7d28f183046b2
fire-protection-df29116934,2.2,13,Establishes public relations and conducts fire prevention awareness and educational training.,651566a23c34ae59ecfa37ac1f125c1310b81760
fire-protection-df29116934,2.3,14,"Controls and extinguishes aircraft, structure, wild land, and miscellaneous fires.",2f3ae0797739f2ec28f47a6c6ef5b3606f9dc3cd
fire-protection-df29116934,2.3,15,Establishes an emergency operations incident command system.,364cccf0ff86086832aa92fe6fd8b5b51305c034
fire-protection-df29116934,2.3,16,"Drives and operates fire apparatuses, specialized tools, and equipment.",211a836f50889eba55f60f671a2d73180fa7911e
fire-protection-df29116934,2.3,17,Conducts hose evolutions and pump operations and protects exposures.,d3746681675a76f54dfc53e348413f6d018e4963
fire-protection-df29116934,2.3,18,Preserves and protects emergency scene evidence.,6c04cc311ac0386aff3215a88324d5b4e0d196ba
fire-protection-df29116934,2.3,19,Investigates fires to determine origin and cause.,b89a7844c8f381fff7650666fca7677b2ae24929
fire-protection-df29116934,2.4,20,"Effects entry into aircraft, structures, and other enclosures.",52357b8eb4962b76211c35e161f1939bc8248896
fire-protection-df29116934,2.4,21,"Shuts down engines, safeties ejection systems, and isolates utilities.",6651af5f17d30a069d7ca2c27c197e55a4358c2c
fire-protection-df29116934,2.4,22,Conducts search and rescue operations.,474f745c60512efb5d6480aa222550f898f2879e
fire-protection-df29116934,2.4,23,Administers emergency first aid.,b69008db335637ed37b187f984ac9da7744b4203
fire-protection-df29116934,2.5,24,Protects people and the environment from hazardous material releases.,837829e2ffd518a7f09c436658198d6d79e8a7cd
